date,product_id,product_name,category,quantity_sold,unit_price,revenue,stock_level,promotion,day_of_week,month,year
2023-04-06,P004,Ballpoint Pen Pack,Stationery,15,3.99,59.85,367,0,Thursday,4,2023
2023-04-06,P005,Desk Lamp,Furniture,7,45.99,321.93,85,0,Thursday,4,2023
2023-04-06,P006,Hand Sanitizer,Health,46,4.99,229.54,450,0,Thursday,4,2023
2023-04-06,P007,Water Bottle,Lifestyle,25,15.99,399.75,174,0,Thursday,4,2023
2023-04-06,P008,Phone Case,Electronics,20,19.99,399.8,143,0,Thursday,4,2023
2023-04-06,P009,Sticky Notes,Stationery,15,2.99,44.85,315,0,Thursday,4,2023
2023-04-06,P010,Coffee Mug,Lifestyle,11,9.99,109.89,118,0,Thursday,4,2023
2023-04-07,P001,Wireless Mouse,Electronics,13,29.99,389.87,151,0,Friday,4,2023
2023-04-07,P002,USB-C Cable,Electronics,28,12.99,363.72,212,0,Friday,4,2023
2023-04-07,P003,Notebook A5,Stationery,12,5.99,71.88,296,0,Friday,4,2023
2023-04-07,P004,Ballpoint Pen Pack,Stationery,22,3.99,87.78,364,0,Friday,4,2023
2023-04-07,P005,Desk Lamp,Furniture,8,45.99,367.92,69,0,Friday,4,2023
2023-04-07,P006,Hand Sanitizer,Health,34,4.99,169.66,476,0,Friday,4,2023
2023-04-07,P007,Water Bottle,Lifestyle,21,15.99,335.79,189,0,Friday,4,2023
2023-04-07,P008,Phone Case,Electronics,22,19.99,439.78,149,0,Friday,4,2023
2023-04-07,P009,Sticky Notes,Stationery,18,2.99,53.82,314,0,Friday,4,2023
2023-04-07,P010,Coffee Mug,Lifestyle,11,9.99,109.89,116,0,Friday,4,2023
2023-04-08,P001,Wireless Mouse,Electronics,37,23.99,887.7,109,1,Saturday,4,2023
2023-04-08,P002,USB-C Cable,Electronics,56,10.39,581.95,197,1,Saturday,4,2023
2023-04-08,P003,Notebook A5,Stationery,13,5.99,77.87,277,0,Saturday,4,2023
2023-04-08,P004,Ballpoint Pen Pack,Stationery,44,3.19,140.45,357,1,Saturday,4,2023
2023-04-08,P005,Desk Lamp,Furniture,11,45.99,505.89,59,0,Saturday,4,2023
2023-04-08,P006,Hand Sanitizer,Health,65,4.99,324.35,425,0,Saturday,4,2023
2023-04-08,P007,Water Bottle,Lifestyle,34,15.99,543.66,147,0,Saturday,4,2023
2023-04-08,P008,Phone Case,Electronics,27,19.99,539.73,168,0,Saturday,4,2023
2023-04-08,P009,Sticky Notes,Stationery,25,2.99,74.75,333,0,Saturday,4,2023
2023-04-08,P010,Coffee Mug,Lifestyle,25,7.99,199.8,84,1,Saturday,4,2023
2023-04-09,P001,Wireless Mouse,Electronics,18,29.99,539.82,118,0,Sunday,4,2023
2023-04-09,P002,USB-C Cable,Electronics,35,12.99,454.65,212,0,Sunday,4,2023
2023-04-09,P003,Notebook A5,Stationery,24,4.79,115.01,274,1,Sunday,4,2023
2023-04-09,P004,Ballpoint Pen Pack,Stationery,24,3.99,95.76,362,0,Sunday,4,2023
2023-04-09,P005,Desk Lamp,Furniture,9,45.99,413.91,60,0,Sunday,4,2023
2023-04-09,P006,Hand Sanitizer,Health,55,4.99,274.45,450,0,Sunday,4,2023
2023-04-09,P007,Water Bottle,Lifestyle,29,15.99,463.71,190,0,Sunday,4,2023
2023-04-09,P008,Phone Case,Electronics,25,19.99,499.75,168,0,Sunday,4,2023
2023-04-09,P009,Sticky Notes,Stationery,17,2.99,50.83,329,0,Sunday,4,2023
2023-04-09,P010,Coffee Mug,Lifestyle,12,9.99,119.88,94,0,Sunday,4,2023
2023-04-10,P001,Wireless Mouse,Electronics,17,29.99,509.83,117,0,Monday,4,2023
2023-04-10,P002,USB-C Cable,Electronics,24,12.99,311.76,243,0,Monday,4,2023
2023-04-10,P003,Notebook A5,Stationery,5,5.99,29.95,304,0,Monday,4,2023
2023-04-10,P004,Ballpoint Pen Pack,Stationery,16,3.99,63.84,366,0,Monday,4,2023
2023-04-10,P005,Desk Lamp,Furniture,5,45.99,229.95,77,0,Monday,4,2023
2023-04-10,P006,Hand Sanitizer,Health,40,4.99,199.6,474,0,Monday,4,2023
2023-04-10,P007,Water Bottle,Lifestyle,20,15.99,319.8,193,0,Monday,4,2023
2023-04-10,P008,Phone Case,Electronics,27,15.99,431.78,145,1,Monday,4,2023
2023-04-10,P009,Sticky Notes,Stationery,14,2.99,41.86,355,0,Monday,4,2023
2023-04-10,P010,Coffee Mug,Lifestyle,10,9.99,99.9,112,0,Monday,4,2023
2023-04-11,P001,Wireless Mouse,Electronics,14,29.99,419.86,119,0,Tuesday,4,2023
2023-04-11,P002,USB-C Cable,Electronics,33,12.99,428.67,202,0,Tuesday,4,2023
2023-04-11,P003,Notebook A5,Stationery,11,5.99,65.89,291,0,Tuesday,4,2023
2023-04-11,P004,Ballpoint Pen Pack,Stationery,20,3.99,79.8,393,0,Tuesday,4,2023
2023-04-11,P005,Desk Lamp,Furniture,9,45.99,413.91,62,0,Tuesday,4,2023
2023-04-11,P006,Hand Sanitizer,Health,42,4.99,209.58,471,0,Tuesday,4,2023
2023-04-11,P007,Water Bottle,Lifestyle,26,15.99,415.74,162,0,Tuesday,4,2023
2023-04-11,P008,Phone Case,Electronics,22,19.99,439.78,147,0,Tuesday,4,2023
2023-04-11,P009,Sticky Notes,Stationery,14,2.99,41.86,346,0,Tuesday,4,2023
2023-04-11,P010,Coffee Mug,Lifestyle,13,9.99,129.87,103,0,Tuesday,4,2023
2023-04-12,P001,Wireless Mouse,Electronics,19,29.99,569.81,115,0,Wednesday,4,2023
2023-04-12,P002,USB-C Cable,Electronics,32,12.99,415.68,213,0,Wednesday,4,2023
2023-04-12,P003,Notebook A5,Stationery,15,5.99,89.85,279,0,Wednesday,4,2023
2023-04-12,P004,Ballpoint Pen Pack,Stationery,14,3.99,55.86,403,0,Wednesday,4,2023
2023-04-12,P005,Desk Lamp,Furniture,6,45.99,275.94,64,0,Wednesday,4,2023
2023-04-12,P006,Hand Sanitizer,Health,77,3.99,307.38,406,1,Wednesday,4,2023
2023-04-12,P007,Water Bottle,Lifestyle,24,15.99,383.76,178,0,Wednesday,4,2023
2023-04-12,P008,Phone Case,Electronics,21,19.99,419.79,175,0,Wednesday,4,2023
2023-04-12,P009,Sticky Notes,Stationery,22,2.99,65.78,335,0,Wednesday,4,2023
2023-04-12,P010,Coffee Mug,Lifestyle,9,9.99,89.91,114,0,Wednesday,4,2023
2023-04-13,P001,Wireless Mouse,Electronics,14,29.99,419.86,144,0,Thursday,4,2023
2023-04-13,P002,USB-C Cable,Electronics,24,12.99,311.76,228,0,Thursday,4,2023
2023-04-13,P003,Notebook A5,Stationery,14,5.99,83.86,278,0,Thursday,4,2023
2023-04-13,P004,Ballpoint Pen Pack,Stationery,9,3.99,35.91,396,0,Thursday,4,2023
2023-04-13,P005,Desk Lamp,Furniture,7,45.99,321.93,76,0,Thursday,4,2023
2023-04-13,P006,Hand Sanitizer,Health,73,3.99,291.42,415,1,Thursday,4,2023
2023-04-13,P007,Water Bottle,Lifestyle,26,15.99,415.74,170,0,Thursday,4,2023
2023-04-13,P008,Phone Case,Electronics,20,19.99,399.8,160,0,Thursday,4,2023
2023-04-13,P009,Sticky Notes,Stationery,23,2.99,68.77,341,0,Thursday,4,2023
2023-04-13,P010,Coffee Mug,Lifestyle,15,9.99,149.85,85,0,Thursday,4,2023
2023-04-14,P001,Wireless Mouse,Electronics,16,29.99,479.84,147,0,Friday,4,2023
2023-04-14,P002,USB-C Cable,Electronics,27,12.99,350.73,229,0,Friday,4,2023
2023-04-14,P003,Notebook A5,Stationery,6,5.99,35.94,305,0,Friday,4,2023
2023-04-14,P004,Ballpoint Pen Pack,Stationery,12,3.99,47.88,399,0,Friday,4,2023
2023-04-14,P005,Desk Lamp,Furniture,8,45.99,367.92,58,0,Friday,4,2023
2023-04-14,P006,Hand Sanitizer,Health,42,4.99,209.58,463,0,Friday,4,2023
2023-04-14,P007,Water Bottle,Lifestyle,28,15.99,447.72,160,0,Friday,4,2023
2023-04-14,P008,Phone Case,Electronics,18,19.99,359.82,146,0,Friday,4,2023
2023-04-14,P009,Sticky Notes,Stationery,12,2.99,35.88,344,0,Friday,4,2023
2023-04-14,P010,Coffee Mug,Lifestyle,11,9.99,109.89,101,0,Friday,4,2023
2023-04-15,P001,Wireless Mouse,Electronics,23,29.99,689.77,114,0,Saturday,4,2023
2023-04-15,P002,USB-C Cable,Electronics,43,12.99,558.57,203,0,Saturday,4,2023
2023-04-15,P003,Notebook A5,Stationery,10,5.99,59.9,292,0,Saturday,4,2023
2023-04-15,P004,Ballpoint Pen Pack,Stationery,39,3.99,155.61,370,0,Saturday,4,2023
2023-04-15,P005,Desk Lamp,Furniture,9,45.99,413.91,77,0,Saturday,4,2023
2023-04-15,P006,Hand Sanitizer,Health,90,3.99,359.28,428,1,Saturday,4,2023
2023-04-15,P007,Water Bottle,Lifestyle,37,15.99,591.63,173,0,Saturday,4,2023
2023-04-15,P008,Phone Case,Electronics,44,15.99,703.65,135,1,Saturday,4,2023
2023-04-15,P009,Sticky Notes,Stationery,16,2.99,47.84,343,0,Saturday,4,2023
2023-04-15,P010,Coffee Mug,Lifestyle,12,9.99,119.88,108,0,Saturday,4,2023
2023-04-16,P001,Wireless Mouse,Electronics,19,29.99,569.81,147,0,Sunday,4,2023
2023-04-16,P002,USB-C Cable,Electronics,28,12.99,363.72,215,0,Sunday,4,2023
2023-04-16,P003,Notebook A5,Stationery,15,5.99,89.85,278,0,Sunday,4,2023
2023-04-16,P004,Ballpoint Pen Pack,Stationery,19,3.99,75.81,387,0,Sunday,4,2023
2023-04-16,P005,Desk Lamp,Furniture,9,45.99,413.91,82,0,Sunday,4,2023
2023-04-16,P006,Hand Sanitizer,Health,64,4.99,319.36,447,0,Sunday,4,2023
2023-04-16,P007,Water Bottle,Lifestyle,32,15.99,511.68,168,0,Sunday,4,2023
2023-04-16,P008,Phone Case,Electronics,24,19.99,479.76,142,0,Sunday,4,2023
2023-04-16,P009,Sticky Notes,Stationery,20,2.99,59.8,341,0,Sunday,4,2023
2023-04-16,P010,Coffee Mug,Lifestyle,12,9.99,119.88,102,0,Sunday,4,2023
2023-04-17,P001,Wireless Mouse,Electronics,15,29.99,449.85,118,0,Monday,4,2023
2023-04-17,P002,USB-C Cable,Electronics,36,10.39,374.11,233,1,Monday,4,2023
2023-04-17,P003,Notebook A5,Stationery,8,5.99,47.92,300,0,Monday,4,2023
2023-04-17,P004,Ballpoint Pen Pack,Stationery,22,3.99,87.78,387,0,Monday,4,2023
2023-04-17,P005,Desk Lamp,Furniture,7,45.99,321.93,54,0,Monday,4,2023
2023-04-17,P006,Hand Sanitizer,Health,29,4.99,144.71,478,0,Monday,4,2023
2023-04-17,P007,Water Bottle,Lifestyle,22,15.99,351.78,178,0,Monday,4,2023
2023-04-17,P008,Phone Case,Electronics,14,19.99,279.86,162,0,Monday,4,2023
2023-04-17,P009,Sticky Notes,Stationery,13,2.99,38.87,334,0,Monday,4,2023
2023-04-17,P010,Coffee Mug,Lifestyle,10,9.99,99.9,103,0,Monday,4,2023
2023-04-18,P001,Wireless Mouse,Electronics,15,29.99,449.85,136,0,Tuesday,4,2023
2023-04-18,P002,USB-C Cable,Electronics,27,12.99,350.73,214,0,Tuesday,4,2023
2023-04-18,P003,Notebook A5,Stationery,14,5.99,83.86,304,0,Tuesday,4,2023
2023-04-18,P004,Ballpoint Pen Pack,Stationery,16,3.99,63.84,371,0,Tuesday,4,2023
2023-04-18,P005,Desk Lamp,Furniture,9,45.99,413.91,86,0,Tuesday,4,2023
2023-04-18,P006,Hand Sanitizer,Health,45,4.99,224.55,464,0,Tuesday,4,2023
2023-04-18,P007,Water Bottle,Lifestyle,27,15.99,431.73,156,0,Tuesday,4,2023
2023-04-18,P008,Phone Case,Electronics,20,19.99,399.8,141,0,Tuesday,4,2023
2023-04-18,P009,Sticky Notes,Stationery,8,2.99,23.92,343,0,Tuesday,4,2023
2023-04-18,P010,Coffee Mug,Lifestyle,13,9.99,129.87,89,0,Tuesday,4,2023
2023-04-19,P001,Wireless Mouse,Electronics,19,29.99,569.81,147,0,Wednesday,4,2023
2023-04-19,P002,USB-C Cable,Electronics,28,12.99,363.72,224,0,Wednesday,4,2023
2023-04-19,P003,Notebook A5,Stationery,24,4.79,115.01,278,1,Wednesday,4,2023
2023-04-19,P004,Ballpoint Pen Pack,Stationery,22,3.99,87.78,390,0,Wednesday,4,2023
2023-04-19,P005,Desk Lamp,Furniture,8,45.99,367.92,69,0,Wednesday,4,2023
2023-04-19,P006,Hand Sanitizer,Health,38,4.99,189.62,455,0,Wednesday,4,2023
2023-04-19,P007,Water Bottle,Lifestyle,19,15.99,303.81,165,0,Wednesday,4,2023
2023-04-19,P008,Phone Case,Electronics,24,19.99,479.76,140,0,Wednesday,4,2023
2023-04-19,P009,Sticky Notes,Stationery,15,2.99,44.85,325,0,Wednesday,4,2023
2023-04-19,P010,Coffee Mug,Lifestyle,8,9.99,79.92,131,0,Wednesday,4,2023
2023-04-20,P001,Wireless Mouse,Electronics,17,29.99,509.83,121,0,Thursday,4,2023
2023-04-20,P002,USB-C Cable,Electronics,31,12.99,402.69,199,0,Thursday,4,2023
2023-04-20,P003,Notebook A5,Stationery,20,5.99,119.8,275,0,Thursday,4,2023
2023-04-20,P004,Ballpoint Pen Pack,Stationery,17,3.99,67.83,399,0,Thursday,4,2023
2023-04-20,P005,Desk Lamp,Furniture,7,45.99,321.93,74,0,Thursday,4,2023
2023-04-20,P006,Hand Sanitizer,Health,47,4.99,234.53,471,0,Thursday,4,2023
2023-04-20,P007,Water Bottle,Lifestyle,21,15.99,335.79,164,0,Thursday,4,2023
2023-04-20,P008,Phone Case,Electronics,22,19.99,439.78,142,0,Thursday,4,2023
2023-04-20,P009,Sticky Notes,Stationery,5,2.99,14.95,326,0,Thursday,4,2023
2023-04-20,P010,Coffee Mug,Lifestyle,11,9.99,109.89,116,0,Thursday,4,2023
2023-04-21,P001,Wireless Mouse,Electronics,18,29.99,539.82,150,0,Friday,4,2023
2023-04-21,P002,USB-C Cable,Electronics,25,12.99,324.75,206,0,Friday,4,2023
2023-04-21,P003,Notebook A5,Stationery,1,5.99,5.99,281,0,Friday,4,2023
2023-04-21,P004,Ballpoint Pen Pack,Stationery,16,3.99,63.84,383,0,Friday,4,2023
2023-04-21,P005,Desk Lamp,Furniture,6,45.99,275.94,73,0,Friday,4,2023
2023-04-21,P006,Hand Sanitizer,Health,46,4.99,229.54,463,0,Friday,4,2023
2023-04-21,P007,Water Bottle,Lifestyle,28,15.99,447.72,162,0,Friday,4,2023
2023-04-21,P008,Phone Case,Electronics,19,19.99,379.81,149,0,Friday,4,2023
2023-04-21,P009,Sticky Notes,Stationery,21,2.99,62.79,322,0,Friday,4,2023
2023-04-21,P010,Coffee Mug,Lifestyle,11,9.99,109.89,112,0,Friday,4,2023
2023-04-22,P001,Wireless Mouse,Electronics,20,29.99,599.8,125,0,Saturday,4,2023
2023-04-22,P002,USB-C Cable,Electronics,31,12.99,402.69,216,0,Saturday,4,2023
2023-04-22,P003,Notebook A5,Stationery,16,5.99,95.84,273,0,Saturday,4,2023
2023-04-22,P004,Ballpoint Pen Pack,Stationery,26,3.99,103.74,361,0,Saturday,4,2023
2023-04-22,P005,Desk Lamp,Furniture,10,45.99,459.9,74,0,Saturday,4,2023
2023-04-22,P006,Hand Sanitizer,Health,63,4.99,314.37,422,0,Saturday,4,2023
2023-04-22,P007,Water Bottle,Lifestyle,38,15.99,607.62,149,0,Saturday,4,2023
2023-04-22,P008,Phone Case,Electronics,26,19.99,519.74,162,0,Saturday,4,2023
2023-04-22,P009,Sticky Notes,Stationery,21,2.99,62.79,320,0,Saturday,4,2023
2023-04-22,P010,Coffee Mug,Lifestyle,15,9.99,149.85,87,0,Saturday,4,2023
2023-04-23,P001,Wireless Mouse,Electronics,20,29.99,599.8,113,0,Sunday,4,2023
2023-04-23,P002,USB-C Cable,Electronics,37,12.99,480.63,212,0,Sunday,4,2023
2023-04-23,P003,Notebook A5,Stationery,26,5.99,155.74,261,0,Sunday,4,2023
2023-04-23,P004,Ballpoint Pen Pack,Stationery,30,3.99,119.7,382,0,Sunday,4,2023
2023-04-23,P005,Desk Lamp,Furniture,10,45.99,459.9,78,0,Sunday,4,2023
2023-04-23,P006,Hand Sanitizer,Health,45,4.99,224.55,456,0,Sunday,4,2023
2023-04-23,P007,Water Bottle,Lifestyle,26,15.99,415.74,166,0,Sunday,4,2023
2023-04-23,P008,Phone Case,Electronics,36,15.99,575.71,143,1,Sunday,4,2023
2023-04-23,P009,Sticky Notes,Stationery,9,2.99,26.91,354,0,Sunday,4,2023
2023-04-23,P010,Coffee Mug,Lifestyle,15,7.99,119.88,112,1,Sunday,4,2023
2023-04-24,P001,Wireless Mouse,Electronics,20,23.99,479.84,123,1,Monday,4,2023
2023-04-24,P002,USB-C Cable,Electronics,21,12.99,272.79,217,0,Monday,4,2023
2023-04-24,P003,Notebook A5,Stationery,19,5.99,113.81,272,0,Monday,4,2023
2023-04-24,P004,Ballpoint Pen Pack,Stationery,19,3.99,75.81,373,0,Monday,4,2023
2023-04-24,P005,Desk Lamp,Furniture,7,45.99,321.93,67,0,Monday,4,2023
2023-04-24,P006,Hand Sanitizer,Health,37,4.99,184.63,450,0,Monday,4,2023
2023-04-24,P007,Water Bottle,Lifestyle,22,15.99,351.78,159,0,Monday,4,2023
2023-04-24,P008,Phone Case,Electronics,18,19.99,359.82,170,0,Monday,4,2023
2023-04-24,P009,Sticky Notes,Stationery,11,2.99,32.89,326,0,Monday,4,2023
2023-04-24,P010,Coffee Mug,Lifestyle,7,9.99,69.93,99,0,Monday,4,2023
2023-04-25,P001,Wireless Mouse,Electronics,18,29.99,539.82,135,0,Tuesday,4,2023
2023-04-25,P002,USB-C Cable,Electronics,34,12.99,441.66,226,0,Tuesday,4,2023
2023-04-25,P003,Notebook A5,Stationery,15,5.99,89.85,284,0,Tuesday,4,2023
2023-04-25,P004,Ballpoint Pen Pack,Stationery,14,3.99,55.86,368,0,Tuesday,4,2023
2023-04-25,P005,Desk Lamp,Furniture,9,45.99,413.91,58,0,Tuesday,4,2023
2023-04-25,P006,Hand Sanitizer,Health,41,4.99,204.59,475,0,Tuesday,4,2023
2023-04-25,P007,Water Bottle,Lifestyle,28,15.99,447.72,158,0,Tuesday,4,2023
2023-04-25,P008,Phone Case,Electronics,18,19.99,359.82,171,0,Tuesday,4,2023
2023-04-25,P009,Sticky Notes,Stationery,10,2.99,29.9,350,0,Tuesday,4,2023
2023-04-25,P010,Coffee Mug,Lifestyle,13,9.99,129.87,125,0,Tuesday,4,2023
2023-04-26,P001,Wireless Mouse,Electronics,13,29.99,389.87,141,0,Wednesday,4,2023
2023-04-26,P002,USB-C Cable,Electronics,36,12.99,467.64,221,0,Wednesday,4,2023
2023-04-26,P003,Notebook A5,Stationery,12,5.99,71.88,278,0,Wednesday,4,2023
2023-04-26,P004,Ballpoint Pen Pack,Stationery,20,3.99,79.8,368,0,Wednesday,4,2023
2023-04-26,P005,Desk Lamp,Furniture,6,45.99,275.94,73,0,Wednesday,4,2023
2023-04-26,P006,Hand Sanitizer,Health,41,4.99,204.59,464,0,Wednesday,4,2023
2023-04-26,P007,Water Bottle,Lifestyle,29,15.99,463.71,181,0,Wednesday,4,2023
2023-04-26,P008,Phone Case,Electronics,18,19.99,359.82,164,0,Wednesday,4,2023
2023-04-26,P009,Sticky Notes,Stationery,15,2.99,44.85,334,0,Wednesday,4,2023
2023-04-26,P010,Coffee Mug,Lifestyle,12,9.99,119.88,96,0,Wednesday,4,2023
2023-04-27,P001,Wireless Mouse,Electronics,16,29.99,479.84,114,0,Thursday,4,2023
2023-04-27,P002,USB-C Cable,Electronics,24,12.99,311.76,217,0,Thursday,4,2023
2023-04-27,P003,Notebook A5,Stationery,19,4.79,91.05,265,1,Thursday,4,2023
2023-04-27,P004,Ballpoint Pen Pack,Stationery,14,3.99,55.86,367,0,Thursday,4,2023
2023-04-27,P005,Desk Lamp,Furniture,7,45.99,321.93,82,0,Thursday,4,2023
2023-04-27,P006,Hand Sanitizer,Health,38,4.99,189.62,451,0,Thursday,4,2023
2023-04-27,P007,Water Bottle,Lifestyle,33,15.99,527.67,156,0,Thursday,4,2023
2023-04-27,P008,Phone Case,Electronics,21,19.99,419.79,140,0,Thursday,4,2023
2023-04-27,P009,Sticky Notes,Stationery,6,2.99,17.94,351,0,Thursday,4,2023
2023-04-27,P010,Coffee Mug,Lifestyle,15,7.99,119.88,122,1,Thursday,4,2023
2023-04-28,P001,Wireless Mouse,Electronics,20,29.99,599.8,148,0,Friday,4,2023
2023-04-28,P002,USB-C Cable,Electronics,20,12.99,259.8,248,0,Friday,4,2023
2023-04-28,P003,Notebook A5,Stationery,11,5.99,65.89,308,0,Friday,4,2023
2023-04-28,P004,Ballpoint Pen Pack,Stationery,16,3.99,63.84,400,0,Friday,4,2023
2023-04-28,P005,Desk Lamp,Furniture,8,45.99,367.92,63,0,Friday,4,2023
2023-04-28,P006,Hand Sanitizer,Health,26,4.99,129.74,486,0,Friday,4,2023
2023-04-28,P007,Water Bottle,Lifestyle,27,15.99,431.73,192,0,Friday,4,2023
2023-04-28,P008,Phone Case,Electronics,23,19.99,459.77,158,0,Friday,4,2023
2023-04-28,P009,Sticky Notes,Stationery,19,2.99,56.81,320,0,Friday,4,2023
2023-04-28,P010,Coffee Mug,Lifestyle,10,9.99,99.9,93,0,Friday,4,2023
2023-04-29,P001,Wireless Mouse,Electronics,25,29.99,749.75,106,0,Saturday,4,2023
2023-04-29,P002,USB-C Cable,Electronics,32,12.99,415.68,228,0,Saturday,4,2023
2023-04-29,P003,Notebook A5,Stationery,9,5.99,53.91,275,0,Saturday,4,2023
2023-04-29,P004,Ballpoint Pen Pack,Stationery,22,3.99,87.78,392,0,Saturday,4,2023
2023-04-29,P005,Desk Lamp,Furniture,11,45.99,505.89,74,0,Saturday,4,2023
2023-04-29,P006,Hand Sanitizer,Health,56,4.99,279.44,434,0,Saturday,4,2023
2023-04-29,P007,Water Bottle,Lifestyle,40,15.99,639.6,159,0,Saturday,4,2023
2023-04-29,P008,Phone Case,Electronics,23,19.99,459.77,162,0,Saturday,4,2023
2023-04-29,P009,Sticky Notes,Stationery,27,2.99,80.73,324,0,Saturday,4,2023
2023-04-29,P010,Coffee Mug,Lifestyle,14,9.99,139.86,111,0,Saturday,4,2023
2023-04-30,P001,Wireless Mouse,Electronics,24,29.99,719.76,142,0,Sunday,4,2023
2023-04-30,P002,USB-C Cable,Electronics,38,12.99,493.62,220,0,Sunday,4,2023
2023-04-30,P003,Notebook A5,Stationery,16,5.99,95.84,283,0,Sunday,4,2023
2023-04-30,P004,Ballpoint Pen Pack,Stationery,29,3.99,115.71,384,0,Sunday,4,2023
2023-04-30,P005,Desk Lamp,Furniture,8,45.99,367.92,52,0,Sunday,4,2023
2023-04-30,P006,Hand Sanitizer,Health,53,4.99,264.47,458,0,Sunday,4,2023
2023-04-30,P007,Water Bottle,Lifestyle,39,15.99,623.61,142,0,Sunday,4,2023
2023-04-30,P008,Phone Case,Electronics,28,19.99,559.72,165,0,Sunday,4,2023
2023-04-30,P009,Sticky Notes,Stationery,10,2.99,29.9,331,0,Sunday,4,2023
2023-04-30,P010,Coffee Mug,Lifestyle,13,9.99,129.87,114,0,Sunday,4,2023
2023-05-01,P001,Wireless Mouse,Electronics,16,29.99,479.84,120,0,Monday,5,2023
2023-05-01,P002,USB-C Cable,Electronics,23,12.99,298.77,231,0,Monday,5,2023
2023-05-01,P003,Notebook A5,Stationery,9,5.99,53.91,284,0,Monday,5,2023
2023-05-01,P004,Ballpoint Pen Pack,Stationery,22,3.99,87.78,359,0,Monday,5,2023
2023-05-01,P005,Desk Lamp,Furniture,5,45.99,229.95,66,0,Monday,5,2023
2023-05-01,P006,Hand Sanitizer,Health,28,4.99,139.72,456,0,Monday,5,2023
2023-05-01,P007,Water Bottle,Lifestyle,42,12.79,537.26,139,1,Monday,5,2023
2023-05-01,P008,Phone Case,Electronics,17,19.99,339.83,177,0,Monday,5,2023
2023-05-01,P009,Sticky Notes,Stationery,16,2.99,47.84,349,0,Monday,5,2023
2023-05-01,P010,Coffee Mug,Lifestyle,11,9.99,109.89,117,0,Monday,5,2023
2023-05-02,P001,Wireless Mouse,Electronics,19,29.99,569.81,118,0,Tuesday,5,2023
2023-05-02,P002,USB-C Cable,Electronics,33,12.99,428.67,235,0,Tuesday,5,2023
2023-05-02,P003,Notebook A5,Stationery,13,5.99,77.87,306,0,Tuesday,5,2023
2023-05-02,P004,Ballpoint Pen Pack,Stationery,27,3.99,107.73,369,0,Tuesday,5,2023
2023-05-02,P005,Desk Lamp,Furniture,6,45.99,275.94,57,0,Tuesday,5,2023
2023-05-02,P006,Hand Sanitizer,Health,46,4.99,229.54,453,0,Tuesday,5,2023
2023-05-02,P007,Water Bottle,Lifestyle,27,15.99,431.73,178,0,Tuesday,5,2023
2023-05-02,P008,Phone Case,Electronics,21,19.99,419.79,172,0,Tuesday,5,2023
2023-05-02,P009,Sticky Notes,Stationery,7,2.99,20.93,326,0,Tuesday,5,2023
2023-05-02,P010,Coffee Mug,Lifestyle,11,9.99,109.89,123,0,Tuesday,5,2023
2023-05-03,P001,Wireless Mouse,Electronics,20,29.99,599.8,141,0,Wednesday,5,2023
2023-05-03,P002,USB-C Cable,Electronics,32,12.99,415.68,220,0,Wednesday,5,2023
2023-05-03,P003,Notebook A5,Stationery,17,5.99,101.83,283,0,Wednesday,5,2023
2023-05-03,P004,Ballpoint Pen Pack,Stationery,18,3.99,71.82,387,0,Wednesday,5,2023
2023-05-03,P005,Desk Lamp,Furniture,7,45.99,321.93,58,0,Wednesday,5,2023
2023-05-03,P006,Hand Sanitizer,Health,63,3.99,251.5,447,1,Wednesday,5,2023
2023-05-03,P007,Water Bottle,Lifestyle,47,12.79,601.22,153,1,Wednesday,5,2023
2023-05-03,P008,Phone Case,Electronics,24,19.99,479.76,160,0,Wednesday,5,2023
2023-05-03,P009,Sticky Notes,Stationery,5,2.99,14.95,329,0,Wednesday,5,2023
2023-05-03,P010,Coffee Mug,Lifestyle,10,9.99,99.9,127,0,Wednesday,5,2023
2023-05-04,P001,Wireless Mouse,Electronics,19,29.99,569.81,113,0,Thursday,5,2023
2023-05-04,P002,USB-C Cable,Electronics,25,12.99,324.75,228,0,Thursday,5,2023
2023-05-04,P003,Notebook A5,Stationery,15,5.99,89.85,292,0,Thursday,5,2023
2023-05-04,P004,Ballpoint Pen Pack,Stationery,17,3.99,67.83,370,0,Thursday,5,2023
2023-05-04,P005,Desk Lamp,Furniture,8,45.99,367.92,72,0,Thursday,5,2023
2023-05-04,P006,Hand Sanitizer,Health,36,4.99,179.64,467,0,Thursday,5,2023
2023-05-04,P007,Water Bottle,Lifestyle,56,12.79,716.35,162,1,Thursday,5,2023
2023-05-04,P008,Phone Case,Electronics,17,19.99,339.83,167,0,Thursday,5,2023
2023-05-04,P009,Sticky Notes,Stationery,13,2.99,38.87,345,0,Thursday,5,2023
2023-05-04,P010,Coffee Mug,Lifestyle,8,9.99,79.92,100,0,Thursday,5,2023
2023-05-05,P001,Wireless Mouse,Electronics,18,29.99,539.82,139,0,Friday,5,2023
2023-05-05,P002,USB-C Cable,Electronics,43,10.39,446.86,214,1,Friday,5,2023
2023-05-05,P003,Notebook A5,Stationery,12,5.99,71.88,274,0,Friday,5,2023
2023-05-05,P004,Ballpoint Pen Pack,Stationery,20,3.99,79.8,366,0,Friday,5,2023
2023-05-05,P005,Desk Lamp,Furniture,5,45.99,229.95,55,0,Friday,5,2023
2023-05-05,P006,Hand Sanitizer,Health,22,4.99,109.78,477,0,Friday,5,2023
